junction_name,police_station,hour,weekday,month,violations,risk_score
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Saturday,November,11,3.546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Sunday,December,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Sunday,February,6,1.7730496453900706
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Sunday,January,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Sunday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Thursday,December,12,3.900709219858156
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Thursday,February,5,1.4184397163120566
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Thursday,January,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Thursday,March,7,2.1276595744680855
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Thursday,November,13,4.25531914893617
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Tuesday,March,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Tuesday,November,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Wednesday,December,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Wednesday,February,7,2.1276595744680855
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Wednesday,January,7,2.1276595744680855
BTP063 - Siddalingaiah Circle,Cubbon Park,6,Wednesday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Friday,December,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Monday,December,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Monday,February,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Saturday,February,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Saturday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Sunday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Thursday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Thursday,March,10,3.1914893617021276
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Thursday,November,5,1.4184397163120566
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Tuesday,January,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,7,Wednesday,January,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,8,Monday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,8,Sunday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,8,Sunday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,8,Tuesday,February,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,8,Wednesday,February,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,9,Saturday,March,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,9,Thursday,November,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,19,Saturday,April,5,1.4184397163120566
BTP063 - Siddalingaiah Circle,Cubbon Park,19,Thursday,December,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,19,Thursday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,19,Tuesday,January,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,19,Tuesday,March,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Monday,February,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Monday,March,5,1.4184397163120566
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Monday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Saturday,January,7,2.1276595744680855
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Saturday,November,17,5.673758865248227
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Sunday,December,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Wednesday,December,11,3.546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Wednesday,January,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,20,Wednesday,November,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Friday,December,16,5.319148936170213
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Friday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Monday,February,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Monday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Monday,March,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Monday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Saturday,February,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Saturday,January,9,2.8368794326241136
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Sunday,December,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Sunday,February,5,1.4184397163120566
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Sunday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Tuesday,April,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Tuesday,December,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Tuesday,November,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Wednesday,December,7,2.1276595744680855
BTP063 - Siddalingaiah Circle,Cubbon Park,21,Wednesday,March,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Friday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Friday,November,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Monday,December,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Monday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Monday,March,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Monday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Thursday,December,9,2.8368794326241136
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Thursday,November,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Tuesday,December,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Tuesday,February,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Tuesday,November,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Wednesday,February,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Wednesday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,22,Wednesday,November,14,4.609929078014185
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Friday,April,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Friday,December,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Friday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Monday,April,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Monday,December,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Monday,January,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Monday,March,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Monday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Saturday,December,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Saturday,February,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Saturday,March,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Saturday,November,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Sunday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Thursday,December,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Thursday,February,8,2.4822695035460995
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Thursday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Thursday,March,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Thursday,November,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Tuesday,December,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Tuesday,January,1,0.0
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Wednesday,January,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Wednesday,March,10,3.1914893617021276
BTP063 - Siddalingaiah Circle,Cubbon Park,23,Wednesday,November,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Halasuru Gate,0,Monday,March,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Halasuru Gate,0,Sunday,March,15,4.964539007092199
BTP063 - Siddalingaiah Circle,Halasuru Gate,2,Monday,February,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,2,Saturday,December,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,2,Sunday,March,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Halasuru Gate,2,Wednesday,January,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,3,Monday,February,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Halasuru Gate,3,Sunday,December,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,3,Sunday,March,9,2.8368794326241136
BTP063 - Siddalingaiah Circle,Halasuru Gate,4,Friday,January,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,4,Saturday,November,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,4,Sunday,January,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,4,Sunday,March,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,5,Saturday,November,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Halasuru Gate,6,Monday,February,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,6,Monday,March,4,1.0638297872340425
BTP063 - Siddalingaiah Circle,Halasuru Gate,6,Sunday,January,5,1.4184397163120566
BTP063 - Siddalingaiah Circle,Halasuru Gate,19,Saturday,April,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,20,Thursday,January,3,0.7092198581560284
BTP063 - Siddalingaiah Circle,Halasuru Gate,21,Friday,December,2,0.3546099290780142
BTP063 - Siddalingaiah Circle,Halasuru Gate,21,Saturday,January,8,2.4822695035460995
BTP063 - Siddalingaiah Circle,Halasuru Gate,21,Saturday,March,7,2.1276595744680855
BTP063 - Siddalingaiah Circle,Halasuru Gate,22,Saturday,November,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,22,Wednesday,January,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,23,Friday,December,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,23,Friday,November,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,23,Saturday,February,1,0.0
BTP063 - Siddalingaiah Circle,Halasuru Gate,23,Saturday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,0,Friday,December,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,0,Friday,February,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,0,Friday,March,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,0,Saturday,February,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,0,Sunday,December,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,0,Sunday,February,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,1,Saturday,December,3,0.7092198581560284
BTP064 - Devanga Hostel Junction,Halasuru Gate,1,Thursday,November,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,1,Tuesday,February,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,1,Wednesday,January,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,1,Wednesday,November,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Friday,December,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Saturday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Saturday,November,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Sunday,November,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Thursday,February,3,0.7092198581560284
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Thursday,January,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,2,Wednesday,January,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,3,Friday,February,4,1.0638297872340425
BTP064 - Devanga Hostel Junction,Halasuru Gate,3,Monday,February,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,3,Thursday,November,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,3,Tuesday,December,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,4,Friday,December,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,4,Monday,February,5,1.4184397163120566
BTP064 - Devanga Hostel Junction,Halasuru Gate,4,Saturday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,4,Sunday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,4,Thursday,November,4,1.0638297872340425
BTP064 - Devanga Hostel Junction,Halasuru Gate,5,Friday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,5,Sunday,December,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,5,Sunday,February,4,1.0638297872340425
BTP064 - Devanga Hostel Junction,Halasuru Gate,6,Sunday,February,3,0.7092198581560284
BTP064 - Devanga Hostel Junction,Halasuru Gate,20,Monday,February,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,21,Friday,December,3,0.7092198581560284
BTP064 - Devanga Hostel Junction,Halasuru Gate,21,Friday,March,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,21,Thursday,February,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,21,Tuesday,March,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,21,Wednesday,January,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,21,Wednesday,November,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Friday,March,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Monday,April,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Monday,February,3,0.7092198581560284
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Saturday,January,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Saturday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Saturday,November,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Tuesday,January,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Tuesday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Wednesday,December,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,22,Wednesday,November,4,1.0638297872340425
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Monday,February,7,2.1276595744680855
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Saturday,December,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Saturday,March,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Thursday,February,1,0.0
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Tuesday,April,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Tuesday,February,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Wednesday,December,2,0.3546099290780142
BTP064 - Devanga Hostel Junction,Halasuru Gate,23,Wednesday,November,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Friday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Friday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Sunday,November,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Thursday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Tuesday,December,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Wednesday,April,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Wednesday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Wednesday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,0,Wednesday,November,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,1,Saturday,April,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,1,Sunday,November,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,1,Thursday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,1,Tuesday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Friday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Sunday,December,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Sunday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Thursday,December,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Thursday,March,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Tuesday,December,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,2,Wednesday,March,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Friday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Friday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Sunday,December,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Sunday,February,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Sunday,November,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Thursday,January,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,3,Thursday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Monday,February,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Saturday,December,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Saturday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Thursday,December,8,2.4822695035460995
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Thursday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Thursday,January,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Tuesday,January,8,2.4822695035460995
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Tuesday,November,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Wednesday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,4,Wednesday,January,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Friday,January,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Monday,February,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Monday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Monday,November,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Saturday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Saturday,January,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Sunday,December,7,2.1276595744680855
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Sunday,February,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Sunday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Sunday,November,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Thursday,December,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Thursday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Tuesday,February,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Tuesday,January,10,3.1914893617021276
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Tuesday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Tuesday,November,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Wednesday,January,10,3.1914893617021276
BTP067 - Jai Muni Rao Circle,Magadi Road,5,Wednesday,March,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Monday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Monday,February,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Monday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Saturday,December,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Saturday,February,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Sunday,December,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Sunday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Thursday,December,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Thursday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Tuesday,April,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Tuesday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Wednesday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,6,Wednesday,January,15,4.964539007092199
BTP067 - Jai Muni Rao Circle,Magadi Road,7,Friday,December,3,0.7092198581560284
BTP067 - Jai Muni Rao Circle,Magadi Road,7,Saturday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,9,Sunday,November,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,20,Tuesday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,20,Wednesday,February,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Friday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Friday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Monday,February,9,2.8368794326241136
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Saturday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Saturday,November,7,2.1276595744680855
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Tuesday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Tuesday,January,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Tuesday,March,7,2.1276595744680855
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Wednesday,December,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Wednesday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Wednesday,January,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,21,Wednesday,November,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Friday,February,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Friday,November,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Monday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Saturday,December,11,3.546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Saturday,January,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Saturday,March,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Sunday,December,5,1.4184397163120566
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Thursday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,22,Tuesday,January,4,1.0638297872340425
BTP067 - Jai Muni Rao Circle,Magadi Road,23,Friday,February,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,23,Monday,January,1,0.0
BTP067 - Jai Muni Rao Circle,Magadi Road,23,Saturday,December,2,0.3546099290780142
BTP067 - Jai Muni Rao Circle,Magadi Road,23,Saturday,November,1,0.0
